close,volume
3.3099999427795,200
3.2999999523163,2900
3.5,400
4.0500001907349,1700
4,500
4.4000000953674,500
4.8000001907349,12200
4.9899997711182,100
5,500
5.5,100
5.7399997711182,100
5.8400001525879,2000
5.7800002098083,100
5.7699999809265,200
5.7800002098083,600
5.6999998092651,1400
5.6999998092651,1800
5.6999998092651,100
5.6999998092651,200
4.9899997711182,2700
5.0100002288818,1700
4.4899997711182,6700
4.4800000190735,7500
4.210000038147,3900
4.789999961853,1100
4.789999961853,1900
4.5,1000
4.5100002288818,800
4.5199999809265,600
4.5100002288818,1700
4.3299999237061,600
4.789999961853,500
4.789999961853,1000
4.789999961853,200
4.789999961853,300
4.789999961853,1600
4.9299998283386,200
4.5,2300
4.5,700
4.5,800
4.9000000953674,1000
5.6900000572205,200
5.6900000572205,300
5.6999998092651,500
5.6999998092651,500
6,700
5.5100002288818,1100
5.8000001907349,200
5.4000000953674,300
5.4000000953674,100
6,100
5.6999998092651,100
6,100
6.1999998092651,1200
5.9899997711182,2500
6,1000
6,1000
