close,volume
96.51000213623,18180
96.559997558594,908
96.599998474121,909
96.639999389648,908
96.73999786377,907
96.779998779297,27470
96.830001831055,11
97.180000305176,10
97.400001525879,25
97.360000610352,48
97.400001525879,10
97.449996948242,6
97.480003356934,10
97.529998779297,10
97.569999694824,10
97.620002746582,10
97.660003662109,10
97.839996337891,22
97.709999084473,12803
97.800003051758,38
97.940002441406,2281
98.01000213623,10
98.089996337891,2
98.230003356934,64
98.309997558594,10
98.379997253418,27248
98.449996948242,30
98.519996643066,50
98.589996337891,42
98.660003662109,20
98.730003356934,35
98.910003662109,10
99.180000305176,320
99.720001220703,13
99.720001220703,10
99.720001220703,50
99.809997558594,10
99.809997558594,1
99.900001525879,190
99.98999786377,60
99.98999786377,44
99.98999786377,10
99.98999786377,61
100.08000183105,16346
100.08000183105,9
100.16999816895,10
100.26000213623,10
100.30000305176,10
100.44000244141,13
100.44000244141,10
100.88999938965,22
102.25,5
102.25,5
102.25,2684
102.30999755859,110
102.36000061035,10970
102.44999694824,10
102.48999786377,10
102.54000091553,10
102.58000183105,1768
102.62999725342,54
102.7200012207,10
102.76999664307,5
102.80999755859,10
102.86000061035,3
102.90000152588,7
102.94999694824,4
102.98999786377,20
103.12999725342,1583
103.30999755859,10
103.48999786377,21
