close,volume
30,2800
33,6900
33,700
33,4300
33,200
33,1300
29,2300
30.010000228882,1100
32.990001678467,2000
33,4300
35,100
36,200
38,100
40,100
49.900001525879,200
40.5,800
42.700000762939,200
43.200000762939,100
35,900
35,100
34.889999389648,100
35.990001678467,100
35.990001678467,100
35.009998321533,2700
33,2200
32.009998321533,200
32,100
32,200
33.599998474121,1500
34,100
34,800
35,100
35,700
35.990001678467,300
36,100
31.510000228882,2000
31.510000228882,100
30.010000228882,100
27.799999237061,1400
27.799999237061,100
27.799999237061,100
30,100
29.989999771118,100
