close,volume
11.39999961853,800
11.039999961853,1200
11.60000038147,14400
11.579999923706,11200
11.60000038147,5600
11.60000038147,4800
11.60000038147,2400
11.39999961853,1600
11.210000038147,800
11.60000038147,2000
11.5,2000
11.60000038147,400
11.579999923706,3600
11.560000419617,400
11.60000038147,1600
11.60000038147,400
11.60000038147,800
11.60000038147,400
11.590000152588,400
11.130000114441,2400
11.310000419617,800
11.130000114441,400
11.130000114441,400
10.890000343323,400
10.989999771118,5600
11.229999542236,2400
11.189999580383,3200
11.119999885559,8000
11.109999656677,1600
11.020000457764,1200
11.39999961853,3200
10.819999694824,400
11.039999961853,400
10.819999694824,4400
11.300000190735,400
11.310000419617,400
11.020000457764,400
10,800
10.239999771118,400
10.050000190735,7200
10.439999580383,5600
10.439999580383,400
10.819999694824,400
10.819999694824,400
10.800000190735,400
10.800000190735,400
10.789999961853,400
10.789999961853,400
11.470000267029,1600
11.470000267029,3200
11.470000267029,800
11.770000457764,2400
11.670000076294,1600
11.770000457764,800
11.770000457764,800
11.770000457764,400
11.770000457764,11600
11.770000457764,7200
11.770000457764,3200
11.770000457764,4800
11.770000457764,16400
11.770000457764,6800
11.770000457764,8000
11.770000457764,8800
11.770000457764,4000
11.770000457764,1200
11.770000457764,3200
11.770000457764,4800
11.770000457764,18800
11.770000457764,5200
11.569999694824,400
11.579999923706,400
11.180000305176,400
11.770000457764,800
11.770000457764,400
11.569999694824,3600
11.770000457764,800
11.770000457764,3600
11.770000457764,1200
11.569999694824,400
11.770000457764,800
11.770000457764,400
11.75,800
11.770000457764,400
11.569999694824,800
11.770000457764,2000
11.770000457764,800
11.770000457764,800
11.770000457764,400
11.760000228882,800
11.579999923706,400
11.189999580383,1600
11.380000114441,4400
11.380000114441,400
11.670000076294,2800
11.670000076294,1600
11.770000457764,51200
12.210000038147,400
11.319999694824,3200
11.319999694824,4000
12.199999809265,1200
11.609999656677,1200
12.020000457764,800
11.510000228882,400
12.010000228882,400
11.970000267029,800
