close,volume
75.900001525879,202
73.599998474121,43
74.690002441406,299
74.690002441406,20
74.690002441406,20
74.690002441406,532
74.690002441406,584
74.660003662109,18
74.690002441406,103
73.5,663
75,476
75,123
74,170
75.599998474121,301
74.5,180
74.5,500
74.5,230
75,231
75.709999084473,91
74.220001220703,700
74.720001220703,46
75.209999084473,120
73.889999389648,334
75.709999084473,246
76.440002441406,177
77.209999084473,590
78.199996948242,531
79.900001525879,289
84,7
83.800003051758,15
84,237
85,760
79.01000213623,111
84.870002746582,15
84.5,100
84.599998474121,20
84.599998474121,19
84.709999084473,5
89.690002441406,5
88.599998474121,5
87.699996948242,12
88.199996948242,8
85,36
85,222
83,81
81.98999786377,301
84.819999694824,10
84.730003356934,40
79.940002441406,20
84.730003356934,115
82.830001831055,5
80,341
80,1413
80,1206
80,1
77.849998474121,46
77.839996337891,130
79.839996337891,139
76.839996337891,932
76.839996337891,510
74.160003662109,94
78,284
76.75,84
75,287
74.98999786377,53
74.900001525879,180
74.900001525879,243
73.900001525879,366
81.690002441406,65
81.889999389648,15
89,70
87.800003051758,2
84,13
82,33
75.069999694824,157
75.01000213623,36
75,116
79.98999786377,119
74.919998168945,2004
75.919998168945,964
79.769996643066,636
75.169998168945,333
74.919998168945,382
75.419998168945,24
73.080001831055,1601
73,54
75,778
73,337
75.800003051758,91
75,74
75.98999786377,1
71.889999389648,50
73.889999389648,1953
73.419998168945,2
75.879997253418,1
75.879997253418,105
73.889999389648,4
76,381
75.98999786377,14
75.98999786377,143
76,414
76,95
75.599998474121,450
77,95
75.199996948242,76
75,701
75,94
75,106
76.449996948242,261
76.459999084473,394
76.459999084473,2
76.449996948242,772
77.959999084473,466
76.5,345
80,171
80,201
77.98999786377,841
80,11
78.5,619
80,300
79.98999786377,795
80,56
78.5,1219
80,585
80,297
79.01000213623,6116
78.949996948242,973
79.949996948242,1129
79.949996948242,100
80.900001525879,523
85.790000915527,1
85.940002441406,300
82.089996337891,279
81,25
81.110000610352,160
81,288
80.98999786377,161
78,600
82,400
82,110
82.800003051758,210
82,12
82,1
80.5,31
80,505
80.940002441406,5
80.849998474121,11
80.949996948242,194
80.470001220703,136
79.949996948242,332
80.050003051758,62
80.449996948242,27
80.449996948242,1
77.099998474121,516
77,78
77.029998779297,131
78,104
77,185
77.029998779297,201
79,305
76,346
73.940002441406,1412
74.040000915527,90
74.440002441406,380
74.440002441406,100
74.440002441406,601
72.940002441406,735
73.940002441406,70
73.940002441406,313
75,35
75,296
74.75,26
75,35
75,123
74.5,128
74.5,13
74.5,492
75,839
