close,volume
12.979999542236,800
12.770000457764,12800
12.85000038147,4000
12.829999923706,9600
13.10000038147,7200
13.039999961853,9600
12.659999847412,800
13.170000076294,800
12.89999961853,800
12.789999961853,4800
12.85000038147,3200
12.789999961853,2400
12.659999847412,1600
12.85000038147,3200
13.090000152588,7200
13.109999656677,8800
13.300000190735,6400
13.210000038147,4000
13.310000419617,800
13.220000267029,1600
13.25,1600
13.359999656677,10400
13.239999771118,3200
13.220000267029,2400
13.270000457764,800
13.229999542236,1600
13.25,2400
13.520000457764,800
13.789999961853,99200
13.520000457764,10400
13.470000267029,1600
13.439999580383,800
13.279999732971,7200
13.170000076294,16000
13.10000038147,1600
13.079999923706,800
13.239999771118,800
13.189999580383,4800
13.10000038147,8800
13.14999961853,12000
13.220000267029,8000
13.029999732971,800
13.10000038147,1600
12.949999809265,7200
13.050000190735,800
13.210000038147,2400
13.159999847412,2400
13.109999656677,12800
13.319999694824,4000
13.470000267029,3200
13.369999885559,4000
13.470000267029,26400
13.439999580383,4000
13.14999961853,4800
13.119999885559,4800
13.210000038147,29600
14.239999771118,9600
13.920000076294,4000
13.920000076294,11200
14.069999694824,3200
14.109999656677,800
14.039999961853,12800
13.970000267029,7200
14.079999923706,8000
14,2400
13.739999771118,8000
14.220000267029,2400
14.020000457764,800
14,3200
14.390000343323,4000
14.539999961853,3200
14.720000267029,2400
14.60000038147,1600
14.390000343323,2400
14.449999809265,1600
14.140000343323,3200
13.979999542236,6400
13.779999732971,4800
13.569999694824,32800
13.220000267029,6400
13.210000038147,12000
13.029999732971,4000
13.449999809265,8000
13.369999885559,1600
13.359999656677,8000
13.229999542236,4800
13.14999961853,8000
13.199999809265,2400
13.199999809265,1600
13.39999961853,1600
12.930000305176,800
13.010000228882,800
13.180000305176,3200
13.279999732971,2400
13.390000343323,800
13.25,800
13.260000228882,4800
13.699999809265,2400
13.819999694824,800
13.89999961853,2400
13.859999656677,800
13.75,2400
13.810000419617,1600
13.909999847412,3200
13.630000114441,4000
13.659999847412,1600
13.579999923706,800
13.689999580383,1600
13.829999923706,2400
13.659999847412,2400
13.470000267029,800
13.539999961853,800
13.859999656677,6400
13.829999923706,800
13.689999580383,3200
13.779999732971,1600
12.729999542236,38400
12.14999961853,14400
12.189999580383,4000
12.420000076294,4000
12.289999961853,2400
12.420000076294,800
12.359999656677,4000
12.279999732971,11200
12.319999694824,1600
12.300000190735,8800
12.189999580383,18400
11.909999847412,1600
11.840000152588,5600
11.829999923706,800
11.880000114441,3200
12.109999656677,1600
12.220000267029,1600
12.260000228882,4800
12.35000038147,27200
12.25,3200
11.880000114441,8000
12.109999656677,3200
12.5,28000
12.739999771118,1600
12.909999847412,800
12.75,1600
12.550000190735,1600
12.640000343323,5600
12.670000076294,800
12.609999656677,4000
12.699999809265,2400
12.770000457764,8000
12.739999771118,2400
12.779999732971,2400
