close,volume
10.029999732971,500
10.529999732971,300
10.869999885559,100
11.720000267029,100
19.280000686646,1900
29.60000038147,18400
26.75,15100
27.64999961853,400
23.39999961853,200
20.89999961853,100
17.979999542236,100
17.979999542236,100
15.890000343323,700
15.970000267029,200
15.890000343323,100
26.340000152588,12000
19.260000228882,300
19.229999542236,100
19.239999771118,100
19.309999465942,100
21.739999771118,100
19.379999160767,200
19.379999160767,100
18.540000915527,100
18.540000915527,100
16.020000457764,600
16.020000457764,200
16.840000152588,100
16.840000152588,500
16.840000152588,200
16.840000152588,100
16.840000152588,100
16.090000152588,100
16.040000915527,500
18.569999694824,200
18.75,500
18.75,100
18.75,100
16.340000152588,300
16.329999923706,600
18.059999465942,600
16.770000457764,100
16.770000457764,400
17.200000762939,100
17.200000762939,200
18.229999542236,300
18.229999542236,100
16.979999542236,100
21.5,200
24.299999237061,1700
23.209999084473,200
22,10300
19.829999923706,300
18.969999313354,100
