close,volume
124.55000305176,16
138.88999938965,8
138.88999938965,10
143.36999511719,66
161.28999328613,11
142.4700012207,23
143.36999511719,53
143.36999511719,25
143.36999511719,2
143.36999511719,9
143.36999511719,10
143.36999511719,3
144.58999633789,14
152.72999572754,102
144.58999633789,173
151.80999755859,103
162.66000366211,13
167.16999816895,10
167.17999267578,3
189.77000427246,2
179.83000183105,22
189.77000427246,74
191.58000183105,20
191.58000183105,3
192.52000427246,10
182.88999938965,1
161.66000366211,1
172.63000488281,3
168,3
167.99000549316,1
162.11000061035,10
173.03999328613,32
165.75,66
172.13000488281,3
172.13000488281,5
191.25,4
191.69999694824,1
165.22999572754,15
167.05999755859,8
164.41000366211,5
158.94000244141,7
162.5,1
193.00999450684,1
166.44000244141,7
166.44000244141,23
174.69999694824,2
174.71000671387,2
174.80000305176,110
185.30000305176,2
194.57000732422,7
201.97999572754,21
185.30000305176,13
202.80999755859,6
