close,volume
12.760000228882,400
12.510000228882,800
12.569999694824,3200
12.329999923706,400
12.310000419617,400
12.560000419617,1600
12.310000419617,400
12.220000267029,400
12.020000457764,1200
12.090000152588,2400
12.220000267029,2000
11.760000228882,1200
11.819999694824,400
11.859999656677,400
11.829999923706,2800
11.949999809265,2000
11.859999656677,2800
11.989999771118,400
12.010000228882,1600
12,18000
12.069999694824,400
12.699999809265,400
12.550000190735,400
12.550000190735,400
12.439999580383,3600
12.680000305176,400
12.560000419617,800
12.409999847412,2000
12.75,4000
12.64999961853,400
12.60000038147,400
12.609999656677,13200
12.39999961853,4000
12.380000114441,2000
12.569999694824,400
12.560000419617,400
12.920000076294,800
12.779999732971,800
13.170000076294,4800
13.239999771118,400
13.210000038147,400
13.310000419617,800
13.060000419617,1200
13.439999580383,800
13.579999923706,400
13.789999961853,400
13.670000076294,400
13.630000114441,1600
13.949999809265,400
13.930000305176,400
13.949999809265,400
14.020000457764,400
14,400
13.659999847412,2400
13.590000152588,400
13.60000038147,400
15.270000457764,8000
14.979999542236,3600
14.800000190735,400
14.85000038147,800
14.689999580383,31600
15.050000190735,1600
15.340000152588,400
14.89999961853,3200
15.239999771118,400
14.420000076294,400
14.340000152588,1200
14.789999961853,400
14.64999961853,800
14.529999732971,800
14.409999847412,800
14.550000190735,800
14.35000038147,400
14.550000190735,2000
14.159999847412,400
14.14999961853,800
13.880000114441,54000
13.859999656677,400
13.680000305176,6000
14.109999656677,2000
14.560000419617,1600
14.680000305176,800
14.539999961853,400
14.779999732971,400
14.989999771118,2800
14.819999694824,2400
15.119999885559,400
15.119999885559,1200
14.720000267029,400
14.619999885559,1600
14.569999694824,400
14.300000190735,800
14.310000419617,1200
14.590000152588,3200
14.300000190735,400
14.430000305176,2400
14.199999809265,800
14.239999771118,400
14.489999771118,400
14.529999732971,800
14.630000114441,800
14.619999885559,1200
14.539999961853,800
14.699999809265,400
14.689999580383,400
14.39999961853,400
14.489999771118,6800
14.5,800
14.569999694824,1200
15,4400
15.89999961853,400
15.85000038147,400
15.770000457764,4400
16.299999237061,400
16.680000305176,400
16.700000762939,400
17.129999160767,400
16.690000534058,2000
16.590000152588,800
16.719999313354,3600
16.860000610352,400
16.950000762939,2400
17,400
17.170000076294,3200
17.25,2000
17.540000915527,1600
17.559999465942,7200
19.010000228882,1600
18.590000152588,14400
18.309999465942,6400
18.209999084473,1200
18.219999313354,400
18.180000305176,4800
18.120000839233,7600
18.659999847412,2000
18.549999237061,4400
18.319999694824,400
18.479999542236,400
18.409999847412,2400
18.610000610352,400
18.659999847412,1200
18.809999465942,74800
18.930000305176,2000
19.079999923706,400
19.069999694824,4000
18.979999542236,3200
18.959999084473,2000
19.120000839233,2400
19.049999237061,800
19.270000457764,2800
19.290000915527,8000
19.409999847412,1600
19.370000839233,400
