close,volume
2.4000000953674,2800
2.8099999427795,12200
2.7999999523163,700
2.7999999523163,100
2.8099999427795,500
2.7999999523163,800
2.7999999523163,2300
2.8199999332428,1300
2.829999923706,100
2.8199999332428,200
2.8099999427795,1300
2.8099999427795,200
2.8199999332428,600
2.8499999046326,500
2.8499999046326,400
2.8199999332428,100
2.8099999427795,1500
2.8099999427795,100
2.7999999523163,500
2.8099999427795,200
2.7999999523163,100
2.7999999523163,100
2.8099999427795,6900
2.8099999427795,300
2.7999999523163,3500
2.7999999523163,1200
2.8099999427795,100
2.8099999427795,200
2.8099999427795,200
2.8099999427795,86800
2.8199999332428,600
2.8199999332428,300
2.7999999523163,100
2.7999999523163,100
2.8099999427795,300
2.8099999427795,1800
2.829999923706,100
2.8099999427795,300
2.8099999427795,4000
2.8199999332428,100
2.8099999427795,10400
2.7999999523163,100
2.8199999332428,81700
2.8599998950958,1100
2.8099999427795,1100
2.8599998950958,1100
2.8800001144409,1000
2.8499999046326,100
2.8099999427795,2000
2.8099999427795,100
2.7999999523163,2200
2.7599999904633,2100
2.7799999713898,1000
2.7300000190735,2000
2.7400000095367,100
2.7400000095367,100
2.7400000095367,300
2.7200000286102,100
2.6500000953674,1400
2.5899999141693,6500
2.5599999427795,100
2.5699999332428,100
2.539999961853,1000
2.5199999809265,1500
2.5999999046326,2400
2.5099999904633,1900
2.5099999904633,100
2.539999961853,300
2.539999961853,6200
2.539999961853,5100
2.539999961853,7500
2.539999961853,900
2.5699999332428,81000
2.5999999046326,1900
2.539999961853,12200
2.539999961853,100
2.539999961853,100
2.5499999523163,5300
2.5999999046326,7600
2.6600000858307,4500
2.7400000095367,300
2.6199998855591,600
2.6400001049042,4700
2.6500000953674,400
2.5999999046326,27300
2.5999999046326,100
2.539999961853,2100
2.5099999904633,3000
2.460000038147,2600
2.420000076294,2800
2.3900001049042,300
2.3900001049042,1100
2.420000076294,600
2.4500000476837,100
2.4100000858307,1100
2.420000076294,2000
2.2999999523163,19900
2.2999999523163,26400
2.3800001144409,71200
2.4300000667572,16700
2.4300000667572,8400
2.3900001049042,1000
2.4400000572205,800
2.420000076294,5100
2.420000076294,2100
2.4300000667572,1800
2.5,2100
2.5,26400
2.4900000095367,1200
2.4900000095367,4000
2.4000000953674,15200
2.4400000572205,1200
2.4300000667572,1000
2.3699998855591,1100
2.420000076294,4100
2.4900000095367,23500
2.4800000190735,1000
2.4700000286102,1600
2.5499999523163,3800
2.5599999427795,1100
2.5,1100
2.460000038147,1500
2.0499999523163,147500
1.9800000190735,189100
2,40300
1.9700000286102,112200
1.9900000095367,500
2,8000
1.9900000095367,700
1.9800000190735,500
2,6200
2,24200
2.0099999904633,7400
2,900
1.9900000095367,4500
1.9900000095367,100
2,3100
2.0099999904633,900
2,100
1.9900000095367,200
2,100
1.9900000095367,2000
1.960000038147,8500
2.0099999904633,1300
1.960000038147,31900
1.960000038147,34200
1.9700000286102,200
1.9500000476837,13800
1.9800000190735,18200
1.960000038147,12700
1.9900000095367,2500
