close,volume
64.949996948242,100
64.870002746582,800
64.819999694824,11100
66.330001831055,50600
66.139999389648,2100
66.519996643066,2200
67.440002441406,1600
65.480003356934,3900
65.480003356934,3700
66.330001831055,14300
66.370002746582,6700
66.220001220703,1000
66.910003662109,600
65.919998168945,5200
63.889999389648,15300
64.889999389648,2400
65.23999786377,200
64.800003051758,6900
64.930000305176,6800
64.220001220703,1000
63.229999542236,5800
67.029998779297,11800
67.059997558594,200
69.790000915527,8300
69.139999389648,6500
70.709999084473,7500
70.98999786377,2200
69.360000610352,3700
67.680000305176,16700
66.699996948242,9300
67.129997253418,1800
67,3600
64.440002441406,18800
64.360000610352,900
63.75,900
62.139999389648,3000
62.650001525879,2400
62.830001831055,100
62.830001831055,800
62.630001068115,1000
62.290000915527,25000
62.090000152588,700
62.720001220703,300
63.819999694824,1000
63.430000305176,300
64.069999694824,200
64.569999694824,200
66.48999786377,1100
66.389999389648,1800
66.910003662109,6300
67.559997558594,1100
68.129997253418,2400
67.279998779297,6800
66.790000915527,6400
67.319999694824,7300
67.470001220703,200
68.430000305176,700
71.059997558594,400
72.25,500
74.779998779297,400
76.069999694824,200
75.129997253418,400
74.830001831055,3100
73.940002441406,100
75.379997253418,2500
76.389999389648,100
76.580001831055,400
76.910003662109,200
77.720001220703,300
77.309997558594,100
77.730003356934,800
76.980003356934,100
77.220001220703,500
77.019996643066,600
76.949996948242,600
