close,volume
96.569999694824,6800
94.150001525879,1400
96.569999694824,100
91.25,100
98.059997558594,700
97.23999786377,400
95.160003662109,200
99.930000305176,8600
71.160003662109,100
59.049999237061,11000
55.689998626709,100
56.509998321533,1800
60.490001678467,200
60.240001678467,100
60.330001831055,100
66.459999084473,200
64.870002746582,100
64.290000915527,300
61.569999694824,100
63.770000457764,4600
60.830001831055,200
61.430000305176,100
60.619998931885,100
57.729999542236,1400
64.099998474121,5500
56.990001678467,800
55.759998321533,100
52.869998931885,200
60.409999847412,1400
77.940002441406,100
78.889999389648,200
79.290000915527,100
