close,volume
4.6100001335144,5000
4.8000001907349,1400
5.0500001907349,1000
5.1500000953674,300
5,10000
5,13000
5,600
4.8000001907349,100
6,500
6.1999998092651,100
6.4000000953674,100
6.4000000953674,100
6.5999999046326,200
7,100
7.3000001907349,100
7.6700000762939,100
8.0500001907349,100
8.3599996566772,100
8.8999996185303,100
9.3999996185303,100
9.9499998092651,100
10.550000190735,100
11,100
11.60000038147,100
12.199999809265,100
12.89999961853,100
13.5,100
14.140000343323,100
14.89999961853,100
8.6099996566772,100
8.6099996566772,100
7.4000000953674,500
