close,volume
1000,23
1050,80
1050,86
1049.9899902344,1200
1000,80
1000,320
973,66
1050,1
1050,65
1000,732
1000,407
1049.9000244141,511
1049.9000244141,501
1048,631
999.98999023438,628
999.98999023438,496
1040,300
1040,804
1020,6
1050,1
1050,721
1050,233
1045,2
1050,3
1100,1
1100,12
1150,10
1150.0100097656,500
1150,40
1150,4
1150,500
1180,2
1179.5,1
1179.4899902344,2221
1160,1218
1179.5,1
1179.5,502
1179,6
1178.9899902344,1
1178.9899902344,533
1180,5
1180,5
1180,31
1180,2
108.76999664307,2680
113.01000213623,20
110.36000061035,280
