close,volume
194.89999389648,100
180.64999389648,400
155.55999755859,500
147.80000305176,1000
151.61000061035,2900
153.66999816895,400
158.10000610352,600
159.50999450684,3900
160.7799987793,200
161.88999938965,100
160.7799987793,100
166.4700012207,400
165.16000366211,600
176.2200012207,200
178.38999938965,1000
165.27000427246,400
160.39999389648,500
158.33000183105,1000
158.9700012207,1200
156.83999633789,400
155.33000183105,100
167.21000671387,400
165.97999572754,600
164.27000427246,100
169.52000427246,600
168.2799987793,200
166.97999572754,100
161.61999511719,700
163.75,200
176.83000183105,200
177.58999633789,100
170.7200012207,2500
166,100
165.47999572754,600
167.00999450684,500
165.33000183105,200
170.94999694824,100
171.03999328613,100
175.25999450684,100
169.44999694824,100
170.88000488281,200
175.7200012207,100
179.39999389648,100
184.02000427246,100
184.47999572754,100
185.41000366211,100
188.13999938965,100
189.66000366211,100
194.11999511719,100
192.99000549316,100
196.35000610352,200
192.19000244141,100
192.30000305176,200
193.94000244141,300
193.47999572754,800
194.58999633789,500
191.77000427246,1100
190.14999389648,100
193.21000671387,200
197.39999389648,400
198.86999511719,2600
201.7200012207,100
196.88999938965,200
198.36000061035,300
196.86999511719,100
191.82000732422,200
197.82000732422,400
195.78999328613,300
